Date,High,Low,Open,Close,Volume,Adj Close
2016-09-19,39.220001220703125,38.529998779296875,39.18000030517578,38.7400016784668,3975400,38.7400016784668
2016-09-20,39.0,38.529998779296875,38.900001525878906,38.61000061035156,2256700,38.61000061035156
2016-09-21,39.83000183105469,38.52000045776367,38.68000030517578,39.61000061035156,4028100,39.61000061035156
2016-09-22,40.09000015258789,39.540000915527344,39.810001373291016,39.900001525878906,3346100,39.900001525878906
2016-09-23,40.13999938964844,39.33000183105469,39.939998626708984,39.45000076293945,3365500,39.45000076293945
2016-09-26,39.29999923706055,38.400001525878906,39.20000076293945,38.599998474121094,4201000,38.599998474121094
2016-09-27,39.220001220703125,38.20000076293945,38.439998626708984,39.189998626708984,4419800,39.189998626708984
2016-09-28,40.02000045776367,39.119998931884766,39.59000015258789,39.380001068115234,3763700,39.380001068115234
2016-09-29,39.91999816894531,38.599998474121094,39.38999938964844,38.599998474121094,3268100,38.599998474121094
2016-09-30,39.02000045776367,38.56999969482422,38.90999984741211,38.68000030517578,3742300,38.68000030517578
2016-10-03,38.810001373291016,38.16999816894531,38.810001373291016,38.630001068115234,2643000,38.630001068115234
2016-10-04,38.810001373291016,38.25,38.68000030517578,38.4900016784668,2648700,38.4900016784668
2016-10-05,38.88999938964844,38.2400016784668,38.58000183105469,38.40999984741211,3160100,38.40999984741211
2016-10-06,38.38999938964844,37.400001525878906,38.349998474121094,37.81999969482422,4433800,37.81999969482422
2016-10-07,38.13999938964844,37.61000061035156,37.9900016784668,37.779998779296875,2396600,37.779998779296875
2016-10-10,38.58000183105469,38.189998626708984,38.52000045776367,38.279998779296875,3143700,38.279998779296875
2016-10-11,38.790000915527344,37.970001220703125,38.34000015258789,38.119998931884766,3523500,38.119998931884766
2016-10-12,38.810001373291016,38.0,38.099998474121094,38.52000045776367,2773000,38.52000045776367
2016-10-13,38.2400016784668,37.470001220703125,38.11000061035156,38.18000030517578,3032600,38.18000030517578
2016-10-14,39.20000076293945,38.349998474121094,38.939998626708984,38.4900016784668,3270400,38.4900016784668
2016-10-17,38.47999954223633,37.540000915527344,38.45000076293945,37.630001068115234,2826900,37.630001068115234
2016-10-18,38.5,37.93000030517578,38.099998474121094,38.29999923706055,3532600,38.29999923706055
2016-10-19,39.119998931884766,38.33000183105469,38.36000061035156,38.81999969482422,3087200,38.81999969482422
2016-10-20,38.79999923706055,38.060001373291016,38.4900016784668,38.40999984741211,3744200,38.40999984741211
2016-10-21,38.2400016784668,37.720001220703125,38.2400016784668,37.939998626708984,3831500,37.939998626708984
2016-10-24,38.380001068115234,37.650001525878906,38.11000061035156,37.900001525878906,5216400,37.900001525878906
2016-10-25,33.63999938964844,32.25,32.66999816894531,32.88999938964844,58153900,32.88999938964844
2016-10-26,32.88999938964844,31.719999313354492,32.88999938964844,31.809999465942383,25682800,31.809999465942383
2016-10-27,32.08000183105469,30.6299991607666,32.04999923706055,31.399999618530273,16333800,31.399999618530273
2016-10-28,31.540000915527344,30.809999465942383,31.450000762939453,30.940000534057617,9243300,30.940000534057617
2016-10-31,31.299999237060547,30.56999969482422,30.719999313354492,31.100000381469727,8174600,31.100000381469727
2016-11-01,31.389999389648438,30.059999465942383,31.260000228881836,30.520000457763672,8032100,30.520000457763672
2016-11-02,31.43000030517578,30.209999084472656,30.40999984741211,30.790000915527344,9235700,30.790000915527344
2016-11-03,30.899999618530273,30.170000076293945,30.829999923706055,30.299999237060547,5458300,30.299999237060547
2016-11-04,30.989999771118164,30.299999237060547,30.31999969482422,30.799999237060547,5629700,30.799999237060547
2016-11-07,31.389999389648438,31.040000915527344,31.270000457763672,31.260000228881836,4238500,31.260000228881836
2016-11-08,31.579999923706055,31.06999969482422,31.299999237060547,31.329999923706055,3916000,31.329999923706055
2016-11-09,31.84000015258789,30.25,30.489999771118164,31.59000015258789,6647500,31.59000015258789
2016-11-10,32.61000061035156,31.329999923706055,32.08000183105469,31.56999969482422,5213400,31.56999969482422
2016-11-11,31.989999771118164,31.329999923706055,31.540000915527344,31.81999969482422,4070500,31.81999969482422
2016-11-14,32.130001068115234,31.049999237060547,31.989999771118164,31.170000076293945,6213500,31.170000076293945
2016-11-15,32.189998626708984,31.010000228881836,31.229999542236328,31.940000534057617,5206000,31.940000534057617
2016-11-16,32.560001373291016,31.65999984741211,31.93000030517578,32.099998474121094,5001100,32.099998474121094
2016-11-17,32.5099983215332,31.920000076293945,32.310001373291016,32.310001373291016,3336300,32.310001373291016
2016-11-18,32.459999084472656,30.450000762939453,32.400001525878906,30.950000762939453,9617200,30.950000762939453
2016-11-21,31.290000915527344,30.610000610351562,30.979999542236328,30.8700008392334,5278700,30.8700008392334
2016-11-22,30.989999771118164,30.459999084472656,30.950000762939453,30.829999923706055,4820000,30.829999923706055
2016-11-23,30.780000686645508,30.34000015258789,30.6299991607666,30.709999084472656,3933600,30.709999084472656
2016-11-25,31.0,30.520000457763672,30.770000457763672,30.600000381469727,1885900,30.600000381469727
2016-11-28,31.649999618530273,30.25,30.6299991607666,31.170000076293945,10078600,31.170000076293945
2016-11-29,31.530000686645508,30.670000076293945,31.18000030517578,30.899999618530273,4957700,30.899999618530273
2016-11-30,31.399999618530273,30.670000076293945,31.0,30.799999237060547,5201100,30.799999237060547
2016-12-01,31.149999618530273,30.260000228881836,30.799999237060547,30.469999313354492,4033400,30.469999313354492
2016-12-02,30.31999969482422,29.600000381469727,30.31999969482422,30.030000686645508,7484300,30.030000686645508
