Date,High,Low,Open,Close,Volume,Adj Close
2016-09-19,64.95999908447266,64.11000061035156,64.62999725341797,64.80000305175781,1057900.0,61.24853515625
2016-09-20,65.1500015258789,64.16000366210938,65.04000091552734,64.30000305175781,788900.0,60.77593231201172
2016-09-21,65.44000244140625,64.30000305175781,64.80999755859375,65.36000061035156,902600.0,61.777835845947266
2016-09-22,66.05999755859375,65.33999633789062,65.95999908447266,65.7699966430664,681600.0,62.16536331176758
2016-09-23,65.83000183105469,65.19000244140625,65.69999694824219,65.33999633789062,864500.0,61.75892639160156
2016-09-26,65.5199966430664,64.95999908447266,65.30999755859375,65.08000183105469,761600.0,61.51318359375
2016-09-27,65.7300033569336,64.66000366210938,64.77999877929688,65.5,1807500.0,61.91016387939453
2016-09-28,66.87000274658203,65.36000061035156,65.87999725341797,66.7699966430664,1330800.0,63.11055374145508
2016-09-29,67.36000061035156,66.0999984741211,66.69999694824219,66.37999725341797,1137100.0,62.74192810058594
2016-09-30,68.0999984741211,66.76000213623047,66.86000061035156,67.68000030517578,1686000.0,63.97069549560547
2016-10-03,67.80999755859375,67.0199966430664,67.72000122070312,67.19000244140625,1182500.0,63.50754165649414
2016-10-04,67.87999725341797,66.33999633789062,66.72000122070312,66.4800033569336,876400.0,62.83646011352539
2016-10-05,67.52999877929688,66.88999938964844,66.94999694824219,67.16000366210938,831900.0,63.479183197021484
2016-10-06,67.7699966430664,66.80999755859375,66.97000122070312,67.69000244140625,990600.0,63.980140686035156
2016-10-07,67.91999816894531,66.0999984741211,67.9000015258789,66.47000122070312,1284600.0,62.826995849609375
2016-10-10,67.51000213623047,65.93000030517578,67.16000366210938,66.18000030517578,1356000.0,62.552894592285156
2016-10-11,65.91999816894531,64.88999938964844,65.87999725341797,65.30999755859375,1164900.0,61.730567932128906
2016-10-12,65.61000061035156,64.3499984741211,65.30999755859375,64.37000274658203,1264100.0,60.842098236083984
2016-10-13,63.779998779296875,62.70000076293945,63.5,63.16999816894531,3568300.0,59.70785903930664
2016-10-14,64.48999786376953,63.279998779296875,63.66999816894531,63.72999954223633,2356700.0,60.23717498779297
2016-10-17,64.25,63.349998474121094,63.77000045776367,63.4900016784668,1617300.0,60.01032257080078
2016-10-18,65.62999725341797,64.41000366210938,64.62000274658203,65.3499984741211,1888500.0,61.76837158203125
2016-10-19,66.18000030517578,65.16999816894531,65.69999694824219,66.0999984741211,1567900.0,62.477272033691406
2016-10-20,67.1500015258789,65.30999755859375,65.80000305175781,66.88999938964844,1340900.0,63.223976135253906
2016-10-21,67.30000305175781,66.29000091552734,66.3499984741211,66.87000274658203,1390100.0,63.205078125
2016-10-24,67.33000183105469,66.61000061035156,67.22000122070312,66.94000244140625,727100.0,63.271240234375
