Date,High,Low,Open,Close,Volume,Adj Close
2016-09-19,173.5800018310547,169.39999389648438,171.5500030517578,170.72999572753906,2829200.0,161.26902770996094
2016-09-20,172.2100067138672,168.1699981689453,172.2100067138672,168.22999572753906,1872200.0,158.90756225585938
2016-09-21,170.02000427246094,167.61000061035156,168.38999938964844,169.8300018310547,1797700.0,160.4188995361328
2016-09-22,171.25,168.07000732421875,170.97000122070312,168.83999633789062,2061900.0,159.4837188720703
2016-09-23,169.02999877929688,165.50999450683594,168.6999969482422,166.64999389648438,2687500.0,157.4151153564453
2016-09-26,167.22999572753906,162.75999450683594,165.10000610351562,166.69000244140625,3203300.0,157.45289611816406
2016-09-27,170.8800048828125,166.02000427246094,166.88999938964844,170.86000061035156,2535300.0,161.39183044433594
2016-09-28,172.7100067138672,169.77999877929688,171.77999877929688,170.6999969482422,2084300.0,161.24070739746094
2016-09-29,173.99000549316406,169.49000549316406,170.0,172.4600067138672,3857000.0,162.90313720703125
2016-09-30,174.64999389648438,172.44000244140625,173.0,172.52000427246094,3422000.0,162.9598388671875
2016-10-03,173.88999938964844,169.72000122070312,173.00999450683594,170.07000732421875,2280700.0,160.6455841064453
2016-10-04,170.89999389648438,168.0800018310547,170.61000061035156,169.0500030517578,1959600.0,159.68212890625
2016-10-05,174.11000061035156,170.67999267578125,171.5,173.47999572753906,2614900.0,163.8666534423828
2016-10-06,174.64999389648438,171.25999450683594,173.3000030517578,174.19000244140625,2101400.0,164.53729248046875
2016-10-07,174.9499969482422,172.38999938964844,174.8800048828125,174.2100067138672,2184200.0,164.55618286132812
2016-10-10,175.89999389648438,173.75999450683594,174.72999572753906,174.77000427246094,1626700.0,165.0851593017578
2016-10-11,175.5,169.52999877929688,175.2899932861328,171.1699981689453,2618100.0,161.68466186523438
2016-10-12,171.05999755859375,168.39999389648438,170.75,170.47000122070312,2174000.0,161.0234375
2016-10-13,169.89999389648438,166.8000030517578,168.77000427246094,168.94000244140625,2237300.0,159.5782012939453
2016-10-14,172.63999938964844,169.33999633789062,169.97999572753906,170.08999633789062,1957000.0,160.66448974609375
2016-10-17,170.9499969482422,168.72999572753906,169.6999969482422,168.8800048828125,1274100.0,159.5215301513672
2016-10-18,172.8699951171875,170.5399932861328,170.64999389648438,172.1699981689453,1408300.0,162.6292266845703
2016-10-19,172.27999877929688,170.11000061035156,171.1699981689453,171.8699951171875,2044000.0,162.34584045410156
2016-10-20,174.5800018310547,171.02000427246094,171.66000366210938,173.41000366210938,1896100.0,163.8004913330078
2016-10-21,173.39999389648438,170.6999969482422,172.2899932861328,172.9199981689453,1584200.0,163.33767700195312
2016-10-24,177.0,173.55999755859375,174.16000366210938,176.5500030517578,1977200.0,166.76651000976562
2016-10-25,176.5,173.50999450683594,176.02999877929688,173.64999389648438,2162200.0,164.02719116210938
2016-10-26,174.77999877929688,171.10000610351562,172.14999389648438,173.0,2107500.0,163.4132537841797
2016-10-27,175.25,171.77999877929688,174.30999755859375,172.24000549316406,1984000.0,162.69534301757812
2016-10-28,172.8699951171875,169.0399932861328,172.49000549316406,169.35000610351562,2065100.0,159.96551513671875
2016-10-31,171.66000366210938,168.69000244140625,170.0,170.27999877929688,2031700.0,160.8439483642578
2016-11-01,171.5500030517578,165.8300018310547,170.72000122070312,168.8000030517578,2845200.0,159.44598388671875
2016-11-02,174.14999389648438,169.80999755859375,172.91000366210938,172.55999755859375,4350100.0,162.9976043701172
2016-11-03,175.33999633789062,172.14999389648438,172.4499969482422,172.99000549316406,2065400.0,163.40380859375
2016-11-04,174.52999877929688,170.22999572753906,170.39999389648438,172.1699981689453,2175300.0,162.6292266845703
2016-11-07,177.8800048828125,174.11000061035156,174.38999938964844,176.9600067138672,2612600.0,167.15382385253906
2016-11-08,178.02000427246094,175.11000061035156,177.07000732421875,177.0,1892300.0,167.1915740966797
2016-11-09,176.5,171.16000366210938,171.47000122070312,173.4199981689453,3250600.0,163.80996704101562
2016-11-10,174.5,163.3000030517578,173.72000122070312,167.94000244140625,5121700.0,158.6336212158203
2016-11-11,170.0,165.72999572753906,167.35000610351562,167.5399932861328,2979300.0,158.25579833984375
2016-11-14,167.77000427246094,163.02000427246094,166.47000122070312,163.77999877929688,2818700.0,154.7041473388672
2016-11-15,167.5,163.61000061035156,164.8300018310547,166.4499969482422,2538000.0,157.2261962890625
2016-11-16,168.1699981689453,165.75,166.3000030517578,167.8300018310547,1330800.0,158.5297088623047
2016-11-17,169.02000427246094,166.02000427246094,167.35000610351562,167.0399932861328,1810000.0,157.78350830078125
2016-11-18,169.16000366210938,166.75,166.75,168.16000366210938,1952400.0,158.8414306640625
2016-11-21,172.75999450683594,169.1300048828125,169.1300048828125,172.5800018310547,2138400.0,163.01651000976562
2016-11-22,177.4199981689453,173.30999755859375,173.72000122070312,177.02000427246094,3102400.0,167.21047973632812
2016-11-23,177.75999450683594,175.24000549316406,176.36000061035156,177.0800018310547,2212300.0,167.2671356201172
2016-11-25,177.02000427246094,175.57000732421875,176.77999877929688,176.75,819800.0,166.95542907714844
2016-11-28,177.07000732421875,174.5399932861328,176.05999755859375,174.64999389648438,2657000.0,164.97178649902344
2016-11-29,176.97999572753906,173.42999267578125,173.86000061035156,175.4499969482422,1851400.0,165.7274627685547
2016-11-30,175.89999389648438,170.44000244140625,175.1199951171875,170.49000549316406,3124900.0,161.04232788085938
2016-12-01,170.49000549316406,161.2100067138672,170.00999450683594,162.7899932861328,4638900.0,153.76902770996094
2016-12-02,164.9199981689453,160.6199951171875,163.57000732421875,164.22000122070312,2694500.0,155.11976623535156
2016-12-05,166.61000061035156,162.39999389648438,166.00999450683594,166.1300048828125,2137200.0,156.92393493652344
2016-12-06,167.97000122070312,163.4499969482422,166.80999755859375,164.75999450683594,3918400.0,155.6298370361328
2016-12-07,168.5500030517578,163.6699981689453,164.75999450683594,168.5500030517578,3265900.0,159.20982360839844
2016-12-08,171.3800048828125,167.50999450683594,169.5500030517578,170.7100067138672,3836100.0,161.2501220703125
2016-12-09,181.89999389648438,176.89999389648438,180.9499969482422,179.08999633789062,7574400.0,169.16575622558594
2016-12-12,180.77000427246094,176.55999755859375,178.0500030517578,178.16000366210938,3719400.0,168.2872772216797
